meal_name,meal_type,asset_key,fallback_category,search_query,candidate_rank,review_status,provider,source_title,source_page_url,original_url,thumbnail_url,creator,credit,license,license_url,attribution_required,width,height,description,review_notes
Corn and Egg Breakfast Bowl,BREAKFAST,meal/corn-and-egg-breakfast-bowl,poultry-and-egg,egg rice Filipino food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Chicken and egg fried rice.jpg,https://commons.wikimedia.org/wiki/File:Chicken_and_egg_fried_rice.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Chicken_and_egg_fried_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/Chicken_and_egg_fried_rice.jpg/960px-Chicken_and_egg_fried_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,abhinaya,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3264,2448,simple and long lasting taste.healthy and perfect for date.!!,
Corn and Egg Breakfast Bowl,BREAKFAST,meal/corn-and-egg-breakfast-bowl,poultry-and-egg,egg rice Filipino food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,"File:A bilao of salted egg, seafood, porkchop and fried rice.jpg","https://commons.wikimedia.org/wiki/File:A_bilao_of_salted_egg,_seafood,_porkchop_and_fried_rice.jpg",https://upload.wikimedia.org/wikipedia/commons/1/13/A_bilao_of_salted_egg%2C_seafood%2C_porkchop_and_fried_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/A_bilao_of_salted_egg%2C_seafood%2C_porkchop_and_fried_rice.jpg/960px-A_bilao_of_salted_egg%2C_seafood%2C_porkchop_and_fried_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Irvin Parco Sto. Tomas,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,2712,1808,"a bilao of salted egg, seafood, porkchop and fried rice",
Corn and Egg Breakfast Bowl,BREAKFAST,meal/corn-and-egg-breakfast-bowl,poultry-and-egg,egg rice Filipino food,4,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Boiled egg with rice.jpg,https://commons.wikimedia.org/wiki/File:Boiled_egg_with_rice.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Boiled_egg_with_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/Boiled_egg_with_rice.jpg/960px-Boiled_egg_with_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Roderick Suñaz Sumalinog,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,4608,3456,"A boiled egg is a culinary delight created by immersing an egg in boiling water until its white and yolk firm up, resulting in a versatile and nutritious protein-packed treat.",
Peanut Butter Pandesal with Apple,BREAKFAST,meal/peanut-butter-pandesal-with-apple,breakfast,pandesal Filipino bread,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Pinoy Pandesal.jpg,https://commons.wikimedia.org/wiki/File:Pinoy_Pandesal.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Pinoy_Pandesal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/Pinoy_Pandesal.jpg/960px-Pinoy_Pandesal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jessartcam,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,5472,3648,"A Filipino style fluffy bread with simple taste. It can be paired with cheese, peanut butter, jam or egg. Pandesal and coffee or hot chocolate drink is a perfect combination for a simple breakfast.",
Peanut Butter Pandesal with Apple,BREAKFAST,meal/peanut-butter-pandesal-with-apple,breakfast,pandesal Filipino bread,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Ube Pandesal (Filipino purple yam Bread roll).jpg,https://commons.wikimedia.org/wiki/File:Ube_Pandesal_(Filipino_purple_yam_Bread_roll).jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/Ube_Pandesal_%28Filipino_purple_yam_Bread_roll%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Ube_Pandesal_%28Filipino_purple_yam_Bread_roll%29.jpg/960px-Ube_Pandesal_%28Filipino_purple_yam_Bread_roll%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Ptrcparian,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,1170,871,"A tasty treat, that is eaten for breakfast with a cup of coffee. A fusion of the pandesal and the favourite flavour of ube.",
Sweet Potato Banana Breakfast Bowl,BREAKFAST,meal/sweet-potato-banana-breakfast-bowl,breakfast,sweet potato meal food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,"File:Vegan meal, sweet potato, guacamole, fried mushrooms, plant based.jpg","https://commons.wikimedia.org/wiki/File:Vegan_meal,_sweet_potato,_guacamole,_fried_mushrooms,_plant_based.jpg",https://upload.wikimedia.org/wikipedia/commons/8/8d/Vegan_meal%2C_sweet_potato%2C_guacamole%2C_fried_mushrooms%2C_plant_based.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/Vegan_meal%2C_sweet_potato%2C_guacamole%2C_fried_mushrooms%2C_plant_based.jpg/960px-Vegan_meal%2C_sweet_potato%2C_guacamole%2C_fried_mushrooms%2C_plant_based.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nitsan Simantov,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3829,2595,Vegan food photo. Use as you wish.,
Sweet Potato Banana Breakfast Bowl,BREAKFAST,meal/sweet-potato-banana-breakfast-bowl,breakfast,sweet potato meal food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Bodybuilder meal prep.jpg,https://commons.wikimedia.org/wiki/File:Bodybuilder_meal_prep.jpg,https://upload.wikimedia.org/wikipedia/commons/3/31/Bodybuilder_meal_prep.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/Bodybuilder_meal_prep.jpg/960px-Bodybuilder_meal_prep.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Khane Rokhl Barazani,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3264,2448,"A meal of steamed sweet potatoes (both orange and white), steamed broccoli, and extra-lean ground turkey patties. These foods are typical of “meal prep” meals made by weightlifters and bodybuilders, because they are low in simple carbohydrates, low in fat, high in fibre, and high in protein.",
Sweet Potato Banana Breakfast Bowl,BREAKFAST,meal/sweet-potato-banana-breakfast-bowl,breakfast,sweet potato meal food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Halal Roast Chicken Leg + Roasted Sweet Potato - Foodilic 2024-03-25.jpg,https://commons.wikimedia.org/wiki/File:Halal_Roast_Chicken_Leg_%2B_Roasted_Sweet_Potato_-_Foodilic_2024-03-25.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b4/Halal_Roast_Chicken_Leg_%2B_Roasted_Sweet_Potato_-_Foodilic_2024-03-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/Halal_Roast_Chicken_Leg_%2B_Roasted_Sweet_Potato_-_Foodilic_2024-03-25.jpg/960px-Halal_Roast_Chicken_Leg_%2B_Roasted_Sweet_Potato_-_Foodilic_2024-03-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4032,3024,"Foodilic's 1 main + 1 salad meal. Description of Roasted Sweet Potato on menu: ""Kale, Fresh Red Chilli & Balsamic Vinegar Glaze""",
Sweet Potato Banana Breakfast Bowl,BREAKFAST,meal/sweet-potato-banana-breakfast-bowl,breakfast,sweet potato meal food,4,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Liat Portal for Foodie Disorder - Tilapia with roasted zucchini and sweet potato.jpg,https://commons.wikimedia.org/wiki/File:Liat_Portal_for_Foodie_Disorder_-_Tilapia_with_roasted_zucchini_and_sweet_potato.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Liat_Portal_for_Foodie_Disorder_-_Tilapia_with_roasted_zucchini_and_sweet_potato.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/Liat_Portal_for_Foodie_Disorder_-_Tilapia_with_roasted_zucchini_and_sweet_potato.jpg/960px-Liat_Portal_for_Foodie_Disorder_-_Tilapia_with_roasted_zucchini_and_sweet_potato.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,HaJunkiyada,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3024,4032,"High-quality photograph by Liat Portal showing a baked tilapia fillet plated with roasted grey zucchini, also known as Israeli squash, and roasted sweet potato slices. The vegetables are evenly sliced and oven-roasted, arranged alongside the fish on a white plate. This dish was prepared and cooked by Liat Portal. This image documents a home-cooked fish and vegetable meal as part of the Foodie Disorder global food culture archive.",
Corn Papaya Breakfast Bowl,BREAKFAST,meal/corn-papaya-breakfast-bowl,breakfast,corn meal food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:White soup and corn meal ( Nigerian food).jpg,https://commons.wikimedia.org/wiki/File:White_soup_and_corn_meal_(_Nigerian_food).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/White_soup_and_corn_meal_%28_Nigerian_food%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/White_soup_and_corn_meal_%28_Nigerian_food%29.jpg/960px-White_soup_and_corn_meal_%28_Nigerian_food%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Beendy234,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,2583,1809,White soup and corn meal ( Nigerian food),
Corn Papaya Breakfast Bowl,BREAKFAST,meal/corn-papaya-breakfast-bowl,breakfast,corn meal food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Corned Beef and Fried Corn Meal.jpg,https://commons.wikimedia.org/wiki/File:Corned_Beef_and_Fried_Corn_Meal.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Corned_Beef_and_Fried_Corn_Meal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/Corned_Beef_and_Fried_Corn_Meal.jpg/960px-Corned_Beef_and_Fried_Corn_Meal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Ralff Nestor Nacor,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,4080,3072,Corned Beef and Fried Corn Meal,
Corn Papaya Breakfast Bowl,BREAKFAST,meal/corn-papaya-breakfast-bowl,breakfast,corn meal food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Corn Meal 01.jpg,https://commons.wikimedia.org/wiki/File:Corn_Meal_01.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/Corn_Meal_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/Corn_Meal_01.jpg/960px-Corn_Meal_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Coolbrizzy,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3048,4064,"This is an image with the theme "" Farm to Plate "" from:",
Corn Papaya Breakfast Bowl,BREAKFAST,meal/corn-papaya-breakfast-bowl,breakfast,corn meal food,4,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Corn Meal 02.jpg,https://commons.wikimedia.org/wiki/File:Corn_Meal_02.jpg,https://upload.wikimedia.org/wikipedia/commons/5/58/Corn_Meal_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/Corn_Meal_02.jpg/960px-Corn_Meal_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Coolbrizzy,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3048,4064,"This is an image with the theme "" Farm to Plate "" from:",
Tofu Potato Tomato Breakfast,BREAKFAST,meal/tofu-potato-tomato-breakfast,plant-based,tofu rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Salt & Pepper Tofu Rice Bowl - Tiger Bites Pig 2025-11-20.jpg,https://commons.wikimedia.org/wiki/File:Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg/960px-Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,8160,6144,"Description on menu: ""Coated in sweet potato & rice starches, fried & seasoned with red sichuan salt""",
Tofu Potato Tomato Breakfast,BREAKFAST,meal/tofu-potato-tomato-breakfast,plant-based,tofu rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:House Special Tofu & Mushroom - The Big Bowl 2023-10-25.jpg,https://commons.wikimedia.org/wiki/File:House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg/960px-House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4032,3024,"Description on menu: House Specials - ""Round rice noodles in a lemongrass soup with a 'Hue-Style' hot & spicy beef broth.""",
Tofu Potato Tomato Breakfast,BREAKFAST,meal/tofu-potato-tomato-breakfast,plant-based,tofu rice bowl food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:HK SSP 深水埗 Sham Shui Po 元州街 Un Chau Street 桂林街 50 Kweilin Street 同德大廈 Tung Tak Building 大碗飯皇 Big Bowl Rice King Food shop April 2022 Px3 07.jpg,https://commons.wikimedia.org/wiki/File:HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg/960px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Hung Shing Chiamz RM30216,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3000,4000,HK SSP zh:深水埗 Sham Shui Po zh:元州街 Un Chau Street zh:桂林街 50 Kweilin Street 同德大廈 Tung Tak Building 大碗飯皇 Big Bowl Rice King Food shop in April 2022 冬瓜豆卜炆火腩 Winter melon tofu braised pork,
Chicken Rice and Pechay Bowl,LUNCH,meal/chicken-rice-and-pechay-bowl,poultry-and-egg,chicken rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Teriyaki Chicken Rice Bowl from Botejyu (2024-12-21).jpg,https://commons.wikimedia.org/wiki/File:Teriyaki_Chicken_Rice_Bowl_from_Botejyu_(2024-12-21).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Teriyaki_Chicken_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Teriyaki_Chicken_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg/960px-Teriyaki_Chicken_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Wide Awake!,Own work,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,true,4080,3072,Teriyaki Chicken Rice Bowl from Botejyu.,
Chicken Rice and Pechay Bowl,LUNCH,meal/chicken-rice-and-pechay-bowl,poultry-and-egg,chicken rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Poulet Yassa Chicken rice with onion sauce.jpg,https://commons.wikimedia.org/wiki/File:Poulet_Yassa_Chicken_rice_with_onion_sauce.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/Poulet_Yassa_Chicken_rice_with_onion_sauce.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/4/45/Poulet_Yassa_Chicken_rice_with_onion_sauce.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,T.K. Naliaka,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,697,679,"A chicken and rice dish with a distinctive onion sauce. Traditionally eaten from a communal platter, with the onion sauce spooned on top of the rice just before eating. Many variations.",
Chicken Rice and Pechay Bowl,LUNCH,meal/chicken-rice-and-pechay-bowl,poultry-and-egg,chicken rice bowl food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Chicken Rice Bowl.jpg,https://commons.wikimedia.org/wiki/File:Chicken_Rice_Bowl.jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/Chicken_Rice_Bowl.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/Chicken_Rice_Bowl.jpg/960px-Chicken_Rice_Bowl.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,JaswanthKS,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,2268,4032,Chicken rice bowl I tried it for the first time and it was just awesome. Well cooked rice and chicken,
Beef Rice Bowl with Cabbage,LUNCH,meal/beef-rice-bowl-with-cabbage,red-meat,beef rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Braised Beef Shin Rice Bowl - Tiger Bites Pig 2025-09-17.jpg,https://commons.wikimedia.org/wiki/File:Braised_Beef_Shin_Rice_Bowl_-_Tiger_Bites_Pig_2025-09-17.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Braised_Beef_Shin_Rice_Bowl_-_Tiger_Bites_Pig_2025-09-17.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Braised_Beef_Shin_Rice_Bowl_-_Tiger_Bites_Pig_2025-09-17.jpg/960px-Braised_Beef_Shin_Rice_Bowl_-_Tiger_Bites_Pig_2025-09-17.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,8160,6144,"Description on menu: ""Cooked overnight with chilli, soy & black vinegar. Served with a cured EGG yolk""",
Beef Rice Bowl with Cabbage,LUNCH,meal/beef-rice-bowl-with-cabbage,red-meat,beef rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Beef & Tamagotoji Egg Rice Bowl from Botejyu (2024-08-04).jpg,https://commons.wikimedia.org/wiki/File:Beef_%26_Tamagotoji_Egg_Rice_Bowl_from_Botejyu_(2024-08-04).jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Beef_%26_Tamagotoji_Egg_Rice_Bowl_from_Botejyu_%282024-08-04%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/Beef_%26_Tamagotoji_Egg_Rice_Bowl_from_Botejyu_%282024-08-04%29.jpg/960px-Beef_%26_Tamagotoji_Egg_Rice_Bowl_from_Botejyu_%282024-08-04%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Wide Awake!,Own work,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,true,4080,3072,Beef & Tamagotoji Egg Rice Bowl from Botejyu.,
